Источник,Компания,Оценка,Тональность,Дата,Год,Длина_слов,Есть_текст,Тип_мебели,Эмоциональность,Цена_упомянута_руб,Жалоба: Доставка/сроки,Жалоба: Качество товара,Жалоба: Сервис/персонал,Жалоба: Цена/деньги/возврат,Жалоба: Несоответствие описанию
2GIS,Divan Boss,2.0,Негатив (1-2★),2024-01-01,2024.0,98.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-12-29,2023.0,44.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-12-22,2023.0,26.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-11-30,2023.0,92.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-11-27,2023.0,30.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-11-21,2023.0,39.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-11-20,2023.0,236.0,1,Не определено,6.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-11-16,2023.0,194.0,1,Не определено,0.0,6100.0,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-11-01,2023.0,14.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-10-31,2023.0,53.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-10-15,2023.0,46.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-10-10,2023.0,74.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-10-09,2023.0,56.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-10-06,2023.0,14.0,1,Несколько типов,7.0,,1,0,1,0,0
2GIS,Divan Boss,3.0,Нейтрально (3★),2023-09-25,2023.0,66.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-09-10,2023.0,44.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,3.0,Нейтрально (3★),2023-09-09,2023.0,173.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,2.0,Негатив (1-2★),2023-08-27,2023.0,117.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-08-22,2023.0,240.0,1,Не определено,14.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-08-22,2023.0,63.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-08-18,2023.0,46.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-08-18,2023.0,15.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-07-12,2023.0,37.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-07-09,2023.0,72.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-07-04,2023.0,71.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-06-05,2023.0,29.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-05-31,2023.0,57.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-05-26,2023.0,30.0,1,Не определено,6.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-05-21,2023.0,97.0,1,Не определено,10.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-04-21,2023.0,19.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-04-14,2023.0,19.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-04-03,2023.0,10.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-03-30,2023.0,11.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2023-03-30,2023.0,11.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-02-24,2023.0,19.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-02-20,2023.0,270.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2023-01-17,2023.0,73.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2022-10-18,2022.0,59.0,1,Мягкая,0.0,,1,0,1,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2022-10-17,2022.0,35.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,4.0,Позитив (4-5★),2022-08-13,2022.0,193.0,1,Не определено,6.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2022-07-28,2022.0,87.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2022-07-23,2022.0,44.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,4.0,Позитив (4-5★),2022-06-22,2022.0,67.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Divan Boss,4.0,Позитив (4-5★),2022-02-26,2022.0,27.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2022-02-19,2022.0,68.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2021-12-05,2021.0,64.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2021-07-24,2021.0,84.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2021-06-09,2021.0,61.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2021-04-08,2021.0,41.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,5.0,Позитив (4-5★),2021-03-11,2021.0,94.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Divan Boss,1.0,Негатив (1-2★),2020-11-13,2020.0,131.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2024-02-27,2024.0,46.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-12-22,2023.0,5.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-12-17,2023.0,24.0,1,Не определено,10.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-12-16,2023.0,51.0,1,Не определено,8.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-11-16,2023.0,4.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-10-18,2023.0,27.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-09-25,2023.0,34.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-08-21,2023.0,11.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-07-31,2023.0,75.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-07-09,2023.0,87.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-05-19,2023.0,12.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-04-19,2023.0,33.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2023-04-15,2023.0,16.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-12-21,2022.0,67.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-12-02,2022.0,38.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-11-12,2022.0,32.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-07-14,2022.0,67.0,1,Не определено,6.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-05-31,2022.0,84.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-03-18,2022.0,20.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-03-11,2022.0,18.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2022-03-11,2022.0,41.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2021-12-01,2021.0,4.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2020-07-29,2020.0,30.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2020-07-09,2020.0,26.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Домовёнок,5.0,Позитив (4-5★),2020-07-09,2020.0,27.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,4.0,Позитив (4-5★),2024-02-06,2024.0,15.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2024-01-28,2024.0,20.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2024-01-18,2024.0,8.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2023-12-16,2023.0,46.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2023-11-16,2023.0,38.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2022-12-30,2022.0,14.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2022-05-04,2022.0,42.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2022-04-04,2022.0,10.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2022-03-31,2022.0,84.0,1,Не определено,1.0,1000.0,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2022-03-30,2022.0,16.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2022-03-20,2022.0,25.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2022-03-16,2022.0,46.0,1,Корпусная,3.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2022-02-22,2022.0,17.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2022-02-21,2022.0,65.0,1,Не определено,7.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2021-12-29,2021.0,48.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2021-09-03,2021.0,32.0,1,Не определено,10.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2021-07-31,2021.0,41.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2021-06-23,2021.0,21.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2021-03-20,2021.0,12.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2021-03-11,2021.0,24.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2021-01-25,2021.0,62.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2020-12-30,2020.0,43.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,1.0,Негатив (1-2★),2020-12-17,2020.0,57.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мебель & фурнитура,5.0,Позитив (4-5★),2020-12-01,2020.0,40.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-03-31,2024.0,37.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-03-31,2024.0,22.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-03-22,2024.0,6.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,4.0,Позитив (4-5★),2024-03-20,2024.0,14.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-03-20,2024.0,32.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-02-07,2024.0,10.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-01-19,2024.0,24.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-01-18,2024.0,4.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2024-01-13,2024.0,16.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-11-16,2023.0,9.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-08-29,2023.0,18.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-08-17,2023.0,35.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-08-16,2023.0,10.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-08-07,2023.0,91.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,1.0,Негатив (1-2★),2023-08-03,2023.0,153.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-07-27,2023.0,7.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-07-15,2023.0,26.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-05-26,2023.0,13.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-05-24,2023.0,7.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-05-20,2023.0,9.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Добрыня,5.0,Позитив (4-5★),2023-05-17,2023.0,13.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Дукат,1.0,Негатив (1-2★),2024-03-30,2024.0,21.0,1,Не определено,6.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-12-20,2023.0,78.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Дукат,1.0,Негатив (1-2★),2023-12-10,2023.0,67.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-09-25,2023.0,73.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-09-02,2023.0,84.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-08-20,2023.0,107.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-08-16,2023.0,46.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,1.0,Негатив (1-2★),2023-08-10,2023.0,62.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-08-07,2023.0,10.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-08-07,2023.0,30.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-07-26,2023.0,62.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2023-07-22,2023.0,13.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,4.0,Позитив (4-5★),2023-07-04,2023.0,17.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2022-10-12,2022.0,40.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,1.0,Негатив (1-2★),2022-10-05,2022.0,69.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,4.0,Позитив (4-5★),2022-09-16,2022.0,53.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2022-02-25,2022.0,163.0,1,Не определено,16.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-12-21,2021.0,49.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Дукат,2.0,Негатив (1-2★),2021-11-09,2021.0,46.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-09-22,2021.0,78.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-08-23,2021.0,16.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-08-23,2021.0,76.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Дукат,1.0,Негатив (1-2★),2021-07-28,2021.0,103.0,1,Не определено,8.0,,0,0,0,0,0
2GIS,Дукат,1.0,Негатив (1-2★),2021-06-16,2021.0,50.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-05-04,2021.0,67.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-04-28,2021.0,116.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-01-17,2021.0,41.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Дукат,5.0,Позитив (4-5★),2021-01-17,2021.0,15.0,1,Не определено,4.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2022-06-21,2022.0,54.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-03-31,2024.0,32.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-03-31,2024.0,42.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-03-31,2024.0,34.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-03-31,2024.0,23.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-03-27,2024.0,29.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-03-22,2024.0,33.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-03-21,2024.0,57.0,1,Корпусная,4.0,,0,1,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-02-29,2024.0,51.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-02-26,2024.0,13.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-02-12,2024.0,142.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-31,2024.0,69.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-31,2024.0,17.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-31,2024.0,44.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-29,2024.0,54.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-29,2024.0,23.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-29,2024.0,34.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-29,2024.0,18.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-22,2024.0,53.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2024-01-04,2024.0,5.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-12-30,2023.0,38.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-12-28,2023.0,40.0,1,Не определено,6.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-12-26,2023.0,37.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-12-22,2023.0,27.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-12-17,2023.0,44.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-11-23,2023.0,86.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-11-23,2023.0,56.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,1.0,Негатив (1-2★),2023-11-06,2023.0,26.0,1,Не определено,1.0,60000.0,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-10-31,2023.0,36.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-10-30,2023.0,58.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-10-23,2023.0,2.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,4.0,Позитив (4-5★),2023-10-12,2023.0,90.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-09-30,2023.0,25.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-09-30,2023.0,72.0,1,Не определено,9.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-09-30,2023.0,29.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-09-30,2023.0,56.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,3.0,Нейтрально (3★),2023-09-29,2023.0,53.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-09-11,2023.0,32.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,1.0,Негатив (1-2★),2023-08-30,2023.0,216.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-08-29,2023.0,72.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-08-15,2023.0,32.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,1.0,Негатив (1-2★),2023-07-22,2023.0,59.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-07-10,2023.0,49.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-06-28,2023.0,14.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-05-29,2023.0,35.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,1.0,Негатив (1-2★),2023-05-02,2023.0,38.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-04-23,2023.0,25.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-04-21,2023.0,10.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-03-12,2023.0,26.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,2.0,Негатив (1-2★),2023-03-08,2023.0,128.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-03-01,2023.0,63.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-28,2023.0,46.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-28,2023.0,18.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-28,2023.0,21.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-28,2023.0,34.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-28,2023.0,40.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-26,2023.0,39.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-03,2023.0,24.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-02-02,2023.0,41.0,1,Не определено,1.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-01-23,2023.0,80.0,1,Не определено,24.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2023-01-19,2023.0,28.0,1,Не определено,2.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2022-12-31,2022.0,2.0,1,Не определено,3.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2022-12-28,2022.0,23.0,1,Не определено,0.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2022-12-28,2022.0,32.0,1,Не определено,5.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2022-12-27,2022.0,117.0,1,Не определено,16.0,,0,0,0,0,0
2GIS,Мир мебели,5.0,Позитив (4-5★),2022-12-27,2022.0,16.0,1,Не определено,0.0,,0,0,0,0,0
